Peak_G,Jerk,Firma_Acustica,Cambio_Angular,Velocidad,Label
9.34887220447293,9.281296390362124,105.37866406012668,222.5373765287997,76.93617958935062,2
1.124275094568929,0.5169087685335461,57.287872176032806,24.501258991493664,67.64351941251998,0
0.9092276273693066,1.0873936621177243,43.369168343383436,1.7550806406889596,103.16485090232074,0
1.1963830904918518,0.8066291200452609,47.55485085723195,1.3007212266826063,64.20191665862284,0
3.550937026436089,3.4566885575171,82.13527724061697,78.31650043436613,119.26602715817151,1
1.0836658281878675,1.61143241039817,48.485787635847956,22.5037033712086,38.78300967128161,0
6.4740850002250365,12.15308733869295,119.1119209050056,219.21266631044466,82.5391156139496,2
5.822177326743227,11.241027029124801,115.45175635463289,126.47075008218052,194.55444029999535,2
10.493274577890453,11.557999461968418,92.94041161351637,267.1473062889878,107.5009345831109,2
7.861543621781825,14.245411662462004,94.75570763024274,264.68564267597094,49.86048374477074,2
0.8683574742796762,1.5358900484638733,58.08420291517361,7.011695039855843,62.81864637878512,0
7.490218027750223,19.372114108095577,112.39553382813412,415.09168840191785,198.32721938541744,2
3.5691080504915274,3.4960787813287872,73.48025455745325,107.68733154800367,94.250588289811,1
1.189084310569366,0.18982162879026004,36.83988986736761,26.594549664728696,64.94146916986513,0
9.508716997305246,19.744667577855086,116.8457278420378,323.88540898686483,175.1504765743921,2
0.8713258941640281,0.6048486333635797,35.84328428002573,22.343608548262438,89.2050039513266,0
6.635441829859963,8.165974565118116,93.3272865116765,212.71350562823125,45.44129933335455,2
0.9220577043543701,1.322439426686502,44.93361843788186,28.12802558935774,92.47053955558638,0
1.0379147339714372,0.8176432073440458,44.81559966541212,1.7311371956365007,63.84457007419717,0
0.9638312507809457,1.8147971812694546,41.233233720369284,6.53513831847169,30.2464884822262,0
0.9146703451161691,1.2044501222689252,37.47213820456571,25.948592833733183,7.436727478199994,0
0.8075819108983157,1.6629061643236587,40.619196541486374,18.967537157113156,33.08505408189612,0
0.8721285070366658,0.693982509417831,32.58996470140477,15.645742680538927,75.71213835500295,0
1.1063915053375903,1.2614213925683537,43.59413552656949,20.535281882681012,100.39098594762534,0
5.363228862565345,16.64002454500567,117.8345614483925,303.3806710586684,177.01662725998355,2
1.1594912074164307,0.8788927208867475,54.20245506368914,21.087785080094097,49.32410957647203,0
1.0540725821182633,0.8671490357332814,59.15905846805485,0.6929434991866357,51.5362068388082,0
1.13309474446963,1.3119372914410525,33.41615122156101,3.2387017677146126,27.712164843121606,0
0.8219983567763778,0.5300137350669094,46.38623663523922,27.518076521671826,101.21370181326081,0
0.8180577251329031,1.3752369862256015,32.57574236052943,1.3772261656188511,36.94085849710743,0
1.0173524572448687,1.0368350348736666,56.69081460443759,5.469054844672171,54.79230889839447,0
0.9810338746032202,0.8095743207332728,46.406117714916164,28.08299143312735,114.4109581944689,0
1.573904931539762,6.201055118785955,61.71377201782395,81.18841487881608,95.87075189842226,1
2.916507945596568,2.8593880433116157,71.49093115504962,111.82341503964389,114.54675658276737,1
0.9748156806396664,0.28577394519908483,55.26636407382133,23.603389834872363,109.18508138216373,0
1.159956860615798,1.059868944588562,43.907748881491244,26.553298581280334,90.86276505558678,0
1.1899035600536516,0.2478364300585642,57.835109481890655,2.960265937976411,97.17326562354086,0
1.0267180674426157,1.021335657642795,40.24480032266844,5.1816715092753505,107.24052786569843,0
6.677973623830508,13.819772527784359,106.68332405212381,251.23822714217536,58.413599270908534,2
1.8060303883016529,5.201369982577529,63.516731420926,103.43271208884426,86.5178154812068,1
0.9880620427593916,0.29941445865041655,46.79911682642309,15.29640854058403,66.44645989620768,0
1.1940993611828736,1.5055019302612531,42.539053001992656,9.313307397035299,18.743855656103353,0
1.058378540721095,1.7696903260863948,45.949331443261336,28.556140909309086,63.96588334444551,0
0.9341401469252167,1.531784926428458,52.775616294634176,14.963790416878926,5.930927185601056,0
1.8327453235203532,4.101706971939601,81.55959238250315,48.90454767832517,34.687292821896236,1
0.8766180809073179,1.9249866342137036,39.54405870391185,14.707002798146627,34.576438242755394,0
1.0074139668200413,1.5918228079672083,59.124109010020106,26.65390912424695,70.33545193718612,0
1.0288503578720345,0.32070977029096925,50.08625084922868,22.517418242153102,33.418687513813516,0
14.691855615006046,19.993219558615866,108.51843452384996,485.0174294469904,31.25884384678998,2
1.1208043889216546,0.7343383629259663,36.6027746048073,6.561553740461514,116.84350694447363,0
11.00753887839624,18.962986671280827,96.29038572011262,292.725044955375,67.08161002406018,2
0.8583545123604291,1.9305639834716635,35.190641623012354,7.70489215551286,106.83180429084906,0
1.0577285615969714,1.3607769645642303,45.07196964043527,17.894161110816363,38.99491916499846,0
1.0377737549378079,0.35658140837652574,45.587154116190675,3.5647206012034482,112.54332444819312,0
2.2538873329908125,2.9128427056298767,76.54793845653798,52.15677251422409,99.94508972990549,1
0.8020179997106104,0.45764625707149087,55.15249338182237,13.658125780016853,93.60636120832211,0
2.7995137921939115,6.507297261096398,75.9605860639813,45.84923965589934,44.312557789184766,1
1.1803007057814443,0.6868518644702248,59.50014353525957,3.1909437008658106,91.63230373794795,0
1.153462091696297,1.4511620160251602,39.89575981046673,4.828192305791806,31.814460901319322,0
1.087296752967945,1.526563801697806,32.26068970140388,13.179042531291396,80.6100002467271,0
1.1777684074325725,1.136839268902294,46.6102269598633,12.94761372057501,54.03430499685941,0
1.154403072666649,1.5733915687994726,41.42797151941776,25.576841036957696,79.07441720504237,0
1.1477190975696723,1.7879459240450524,55.99519043228602,21.034364756763754,77.99431973340359,0
1.0276874378677339,0.40153703042926503,40.51372667226978,11.787247529736176,53.216806308895706,0
1.0881933006024054,1.4886149558556998,36.531143395018006,19.593137684620906,54.85112581622782,0
3.663763665491955,3.608589364697941,61.25109041576378,67.86257099486858,91.10792559297667,1
1.0502522821708895,1.894258369192971,56.78931835185901,2.268197761696019,83.97194162867542,0
3.7988578580507246,2.143170236551873,63.6454864411069,98.92044844592384,79.98389358449485,1
2.8459225206780747,4.19812250452948,78.70550419001798,50.25679968973147,70.05788883777518,1
3.50349881353928,5.152014671142147,81.84695802455444,70.08412211500108,30.52889152498237,1
1.1005119615462255,0.6889419276111048,54.96662174969659,27.390918711437564,90.36903867135807,0
0.8630291377013057,1.9165934145510002,47.57443361234245,20.90469808587839,23.08033475994762,0
1.0050801511819676,1.4220009118996788,52.02405025551095,4.003112578926383,119.01569291540109,0
13.190762480948951,9.542188024176333,104.03370610504011,448.877540472758,106.14623288315407,2
6.362588673696461,15.387694362998497,95.59438820223046,335.5157900940934,146.10074283615006,2
0.8431904532354162,0.38720305796967946,58.15251564844307,15.590207238825775,55.37041844814575,0
1.0233484408271223,0.22163957133040565,48.22710037644379,21.536736194555957,29.974775168394316,0
2.9722711716523085,3.531230243927481,80.88649412518615,60.21826749399355,104.12788639930518,1
0.893615666427542,0.9928569879239457,54.89587441600435,2.135801585173712,73.79152811511666,0
0.9371607222776105,0.5191625309276091,31.373181053858126,17.404696316749337,113.2161885891703,0
0.8985643123719801,1.5786030449787116,31.146233252175513,23.962036628509523,98.61640430950543,0
0.830228049922141,0.511296792063836,37.87152140636374,29.60241670018154,3.7751044193347694,0
2.04042345124365,4.1441395836793085,67.40711745214057,30.48583484935226,27.03738271237549,1
8.490366047675963,10.041375722561895,106.9119978289575,348.8227786086794,133.46223851443818,2
0.9444541573069004,0.27061154147469657,51.02832981661784,13.524812822390224,26.938265424620486,0
1.106464176275337,0.30077416516234756,32.291882634362445,1.3157740073565327,15.78100960898297,0
3.5391457341788044,5.29938742270724,74.46293060311005,88.88230326298414,44.89832448860096,1
0.8042763301539209,1.2053631075341469,39.34678106364433,12.135554299325266,48.29521058975525,0
11.53515524474857,7.197435948074098,104.24576097778822,496.8624868653629,148.45131034008915,2
1.5521632908591627,2.335941913215164,67.20759382584896,67.84960175161899,124.66187731558843,1
0.9707349426907248,0.5397198018159969,58.796217790131436,3.7886807586381863,35.49462360490499,0
0.9651652853664074,0.14055226193100961,42.68024311096217,13.786253599965947,103.47728649233228,0
1.1750669557415643,1.2328280018715747,55.894010936019654,25.707548399089177,109.48031355084007,0
1.154477023225582,1.870666086585184,45.780588755001816,8.490626357933538,118.40344095430892,0
11.287106590160517,14.167177640823226,91.33341825443821,195.8228228221717,151.91258917518417,2
0.8085762757322158,0.8257403801471729,59.339461855113356,15.146293266213455,103.17000107932103,0
1.316590827080838,6.077033592911006,79.79030204554388,62.57074495640415,33.070620766004744,1
1.0888505442603065,1.0185113392240852,41.60285652599149,13.843202028909493,67.85066647214786,0
2.1061636731498066,4.406173995886839,62.91392030620382,61.42362956121131,28.578508050726196,1
0.9630726679390891,1.2397144781356295,42.680546987752194,2.233070508975742,31.06875946210401,0
2.0323528032372775,4.030560144372895,72.8105639113214,116.98792292206348,65.55809745174822,1
1.2461214675493462,2.5379939164644494,81.30964133480045,69.38049312447346,83.42874876141431,1
10.81075620539412,19.18586212024079,96.87609191090229,486.7579460545144,116.02679874710248,2
0.8410410263106843,0.9653673185743163,56.17788689633272,5.2675141812072575,107.97818556244022,0
0.9530474870315362,1.5194308329151731,57.68452076671893,16.243007933220547,62.09263791502545,0
14.704905666511047,16.099850762247453,92.22008320512543,247.2923113763382,120.35973175217195,2
0.8018970609412714,0.23332918107494646,55.719011123115116,27.668707994757387,110.78426290343646,0
3.2990614371893443,4.394160707106506,77.52808839309586,56.327184040106665,49.50310139486028,1
0.9367739855614777,0.4554777087602142,44.436931008070594,14.149012121479208,12.464179698536544,0
5.887681304447275,14.382030584001193,114.34286187399613,362.59738066153864,88.95220630138995,2
1.0009281081091304,1.1551117412200458,50.729673683652024,21.915291743526954,104.42185798302194,0
5.201897787823772,17.747164459469605,94.3447713702998,212.80240229764343,140.49138693983548,2
0.8358224434533582,1.827003947120967,46.44281065527288,0.3047289033194256,83.6589035729862,0
11.716289088400131,15.724884460359268,103.26081097075425,327.51844806980193,180.88002492377618,2
0.8678707624141742,1.4481749882420265,51.5618415586968,14.45221898651348,27.196995699000265,0
8.300827270992247,7.235894801584497,118.31352252267644,390.74196242498374,186.28934742213397,2
1.4112494592017848,6.432948230359923,62.85294294211296,100.85696285445376,74.73156944960598,1
1.083368556298717,1.616838773284457,54.015202229874035,28.991728007383742,43.97772898410844,0
1.1040965438396544,0.3837361795740757,54.03161670159961,11.570328128022684,12.632408641608146,0
1.0439226546053777,1.5496475647638783,43.70164102277121,3.0508275182801303,59.87596878320582,0
1.1997422348430855,0.4369434160022758,48.87257935105946,3.8498939627279594,74.75642333914551,0
11.691208195010265,11.55178766130777,102.14226231785777,200.00781007840058,43.833023277160535,2
1.9544807146747545,4.4581301998612455,75.03181541321085,71.03815387564782,21.36394686808638,1
9.839718879291244,19.04282468269697,90.79123549630174,233.50006536549,86.36357175364432,2
0.8453649737018863,0.981345434679681,35.8816298493643,23.461096878025877,106.33428869434837,0
4.109945949346835,12.815584626584396,119.6127929985861,237.47392662757733,67.13363250907031,2
0.8833553841865184,0.9607733641209997,53.20924442046302,5.8903136226550235,62.64844775090329,0
1.0359108478311398,1.6608262379121215,38.26554116874668,11.108302803388286,82.28906602528785,0
1.0559534979510263,1.3829700854748246,34.34856752716023,28.94816418747573,25.635080740228684,0
0.9988505570260984,0.7228551991309087,46.912165873984065,18.201243359319196,33.80973853463133,0
0.9481872453948373,0.45118633073648196,59.17264768739197,4.383324207518612,79.44575341306421,0
10.837534605707397,7.5929185574573985,116.65751803224103,400.94524623312054,147.5956803742639,2
11.797632064604336,9.06549179093166,112.1973741995523,171.80996767516993,33.79227054384969,2
0.8534245896370005,1.7848293914802804,51.28084090777364,0.25543902887366077,119.54985654016866,0
2.15418240024882,6.9704001679620475,70.00403473900073,80.60887406012017,108.69845172738702,1
0.9295810328631154,0.4363580692032214,36.566199824150075,18.308210368935143,37.44338692125847,0
1.1460585192470705,1.7824936966431548,47.98944899848344,14.988376818199491,12.982125761339551,0
1.1744077018348937,0.18575282055099507,56.85070235648941,20.08814865367187,41.51527431956083,0
5.03278306226684,15.856123909405454,111.23667836992993,308.88541616488953,33.24697206737258,2
1.079237513104976,0.7566545572541798,45.736708914532755,5.754048104663715,21.8769127157475,0
1.0411985537169062,1.5204887378518603,51.34886124098577,27.989743857695373,49.16803325153876,0
1.0216484826495968,1.0468117239038928,32.417424663599284,3.4090982222855426,23.19618683912299,0
11.91632073581214,7.61624056179562,95.56369792738113,483.6942657758983,149.89255981034432,2
3.6017608135836277,6.170542369635681,72.63954888348573,40.3604196849065,96.22543734363956,1
1.06410816356862,0.3921667235522337,37.86816832198325,2.2552874862801464,89.0488145856155,0
1.1999873289489102,0.7925424899045818,57.855297756727836,24.00017908366142,80.38172409291285,0
1.6926353270337975,4.788221349027365,62.64406801536941,118.09978504589675,136.62392799356607,1
4.847134705759343,7.290970276857028,95.31362598960169,312.6071144085838,80.94078484644,2
1.0213251208380931,0.2624998036568093,54.955392086147214,13.804137097662734,13.551612928814016,0
14.635957081485875,7.4747342774119785,90.5790660707281,220.90989026323527,115.5691188184842,2
6.836681584345309,17.46875564691594,101.30949751656692,259.8537154075748,178.17792488219513,2
0.8095851429993023,0.7137041632801956,48.09110940478495,29.696688486951132,97.03739658465426,0
1.0799620935572194,0.29661523697769465,54.650063370449736,19.5189713817853,118.66209364672662,0
0.8458025914954368,0.32470197556684166,40.314199140961506,22.02248133957727,45.94140470686396,0
0.8122206229627242,0.9468544367325415,45.63482686897221,20.564890315285236,103.96927011449816,0
1.0144351900640172,1.731186435922873,59.44131474519391,16.73086500974119,110.06090195385599,0
7.293773033252319,14.790071153870732,117.18475809233655,346.920773038707,199.84744076649392,2
0.8857158058382287,0.6324260976022619,44.74034521418176,26.31267350052879,25.453826208350563,0
